Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
69,2000-04-11,25.858400344848633,26.532799757717264,25.742789016928295,26.243771437916422,71961800
70,2000-04-12,24.4710693359375,25.357423028420275,24.278383750615156,25.318885911355807,153003800
71,2000-04-13,24.432531356811523,25.357422133725525,24.355457125402026,24.933513860973274,94316200
72,2000-04-14,22.852506637573242,24.509602397127455,22.58274686276209,24.393991065065535,151217800
73,2000-04-17,23.39203643798828,23.430573565563222,22.505682503764675,22.89105377951407,119772200
74,2000-04-18,24.83717155456543,25.26107983555879,23.392029687542617,23.584715269812325,91794600
75,2000-04-19,24.259117126464844,25.126202329555326,24.085700085846746,25.10693376948665,53715400
76,2000-04-20,24.3361873626709,24.6252157161468,23.89301055400785,24.239844578178932,52387400
77,2000-04-24,20.540285110473633,20.96419343357909,20.039302546803544,20.732970711885205,313645800
78,2000-04-25,21.38810157775879,21.426638697718715,20.84858189831983,21.19541597795916,159517400
79,2000-04-26,20.964195251464844,21.92762334206525,20.77150963334476,21.580789229449103,107091200
80,2000-04-27,21.522981643676758,21.561518763898203,20.77150779935859,20.790776359469312,77669800
81,2000-04-28,21.503705978393555,21.88907705327516,21.04126068853563,21.812002838298838,78082600
82,2000-05-01,22.640560150146484,22.813977206615693,22.10104041890895,22.46714309367728,107811000
83,2000-05-02,21.54224395751953,22.659820119895322,21.42663263037721,22.447866020134395,97716200
84,2000-05-03,21.754201889038086,21.83127612070873,21.21468226734361,21.69639621528511,55354800
85,2000-05-04,21.71567153930664,21.966162870283558,21.368837388723218,21.67713441146404,43317200
86,2000-05-05,21.927623748779297,22.139577932642716,21.54225250539126,21.65786387840767,36402200
87,2000-05-08,21.522981643676758,22.004695646444816,21.484444523455313,21.86981572566976,36187600
88,2000-05-09,20.906381607055664,21.71566089507072,20.81003883467292,21.638586677164525,60778400
89,2000-05-10,20.405406951904297,20.925658120649732,20.27052701926659,20.88712099703896,67740000
90,2000-05-11,20.925647735595703,21.00272194456659,20.27051695934317,20.540276690741273,58390800
91,2000-05-12,21.21468162536621,21.503709985384823,21.041264609355043,21.099070281358763,37886000
92,2000-05-15,21.38810157775879,21.407370137738752,20.964193258199604,21.27249021787901,33899600
93,2000-05-16,21.426626205444336,21.773460082870592,21.291746364223012,21.44589475419024,48410600
94,2000-05-17,20.867849349975586,21.311026205976912,20.73296943727953,21.233951970150596,53242000
95,2000-05-18,20.405406951904297,20.983463806065892,20.309064142877364,20.983463806065892,53640400
96,2000-05-19,20.058568954467773,20.328328767496156,19.885151931806668,20.15491174483505,66578000
97,2000-05-22,19.7888126373291,20.116378182445555,19.24929291596083,20.077841059490677,69955000
98,2000-05-23,19.480510711669922,20.2127158620591,19.441973598491547,19.692464834151,57963200
99,2000-05-24,20.212711334228516,20.521008170594254,19.42270069104132,19.46123779558704,85482400
100,2000-05-25,18.960262298583984,19.962227379403465,18.844650943104817,19.90442170166388,94348800
101,2000-05-26,18.940998077392578,19.30710078692509,18.61343249517928,19.13368371398864,55822000
102,2000-05-30,19.5383243560791,19.769547129523826,19.11441593809711,19.2492958892732,68536400
103,2000-05-31,19.28782844543457,19.63947966334584,19.133679966350176,19.62021110346029,54968200
104,2000-06-01,19.904420852661133,20.347597696428032,19.67319815156536,19.84661517738719,94507200
105,2000-06-02,20.44394302368164,20.578822949379823,20.039303246587092,20.34760021961151,80463200
106,2000-06-05,20.617361068725586,21.079806550640924,20.34760120427497,20.352418344711587,64400000
107,2000-06-06,21.46517562866211,21.542249867903266,20.906387394163723,21.021998753025457,99019000
108,2000-06-07,21.734933853149414,21.81200808667122,20.69443170060503,21.349562685540384,76310600
109,2000-06-08,21.21468162536621,22.235915164098643,21.041264609355043,22.062498148087474,94765600
110,2000-06-09,21.21468162536621,21.48444142805025,21.060533166689616,21.465172870715676,35710200
111,2000-06-12,20.617361068725586,21.27249216810565,20.463212574753804,21.27249216810565,49260600
112,2000-06-13,20.925647735595703,20.964184840081145,20.3861282727995,20.578813795226715,44289200
113,2000-06-14,21.734933853149414,21.88908232019303,21.42663691906219,21.522979710964446,79992400
114,2000-06-15,22.312978744506836,22.409321485199868,21.77345939662584,21.83126504104166,65592600
115,2000-06-16,22.370807647705078,22.544224761253183,22.04324198878089,22.39007621587709,68710600
116,2000-06-19,22.71763038635254,22.756167503208097,22.197379308802482,22.3707963346525,46604800
117,2000-06-20,23.103008270263672,23.19935109040656,22.736905553720714,22.775442681777868,62275000
118,2000-06-21,24.875699996948242,25.338145233142477,23.719586906462656,23.738855457970747,160399600
119,2000-06-22,24.62520980834961,25.280340585723543,24.451792837868272,25.087655062966505,87315200
120,2000-06-23,23.95081901550293,24.68302426295998,23.738864864923258,24.644487144672766,49811600
121,2000-06-26,24.509599685668945,24.702285217788983,23.89300598288482,23.89300598288482,48287000
122,2000-06-27,24.297664642333984,24.702304576901007,24.16278466414498,24.432544620522993,31071200
123,2000-06-28,24.3361873626709,24.683021386841983,24.239844578178932,24.355455919569295,37459200
124,2000-06-29,23.796669006347656,24.336188627544203,23.7581318905479,24.12423449064556,38449000
125,2000-06-30,24.663755416870117,24.663755416870117,23.64252179414034,23.75813314765692,52356400
126,2000-07-03,24.663755416870117,24.68302397578955,24.47106982767582,24.56741262227297,15734800
127,2000-07-05,24.201316833496094,24.625225249369432,24.124242576064578,24.625225249369432,34824400
128,2000-07-06,24.952789306640625,25.184012064694436,24.20131534296573,24.31692672199264,47873200
129,2000-07-07,25.28034782409668,25.55010763319527,24.83717099486328,25.05394227003179,54153200
130,2000-07-10,24.49034309387207,25.068399972562993,24.47107453124904,24.875714346332686,52689800
131,2000-07-11,24.393997192382812,24.81790551642106,24.201311590547242,24.297654391465027,37164800
132,2000-07-12,24.760095596313477,24.972049722040673,23.796667752098944,24.124233219131884,58370200
133,2000-07-13,24.644485473632812,24.6637540314699,23.85447460231229,24.297651432565267,80843200
134,2000-07-14,24.3361873626709,24.586678602350016,24.18203890748375,24.509604374756442,51180600
135,2000-07-17,24.104961395263672,24.52886958926511,23.89300729826295,24.124229949536463,53992800
136,2000-07-18,24.201316833496094,24.509613863222157,23.873751239412147,23.931556932485787,70617200
137,2000-07-19,22.544219970703125,23.893019456129807,22.447877150315502,23.449842482346753,139924600
138,2000-07-20,23.064470291137695,23.199350234360722,22.54421908156316,22.640561898151038,54690600
139,2000-07-21,22.293718338012695,23.12226621055768,22.158838451784444,23.04519198985582,56100600
140,2000-07-24,21.754201889038086,22.235915836979586,21.580784867779148,22.216647279061927,56165600
141,2000-07-25,21.272483825683594,21.88907755976138,21.079798283784285,21.831271897191584,64188600
142,2000-07-26,20.906381607055664,21.426632577922486,20.732964616766722,21.29175269658664,85404600
143,2000-07-27,21.38810157775879,21.619324297518343,20.810044778359902,20.92565613823968,74337600
144,2000-07-28,21.48444938659668,22.13958057865434,21.4651808221244,21.869820676042362,75645600
145,2000-07-31,21.522981643676758,21.927621406001926,21.349564602680257,21.638593004341093,70283800
146,2000-08-01,21.176149368286133,21.60005772688695,21.022000874249475,21.561520603377783,47163600
147,2000-08-02,21.38810157775879,21.71566709741816,21.11834173803931,21.137610298019272,48269200
148,2000-08-03,21.65786361694336,21.696400740816927,21.002732511092763,21.022001073029543,54543400
149,2000-08-04,21.311023712158203,21.542246392579447,21.021995361631646,21.407366495667056,38107400
150,2000-08-07,21.580785751342773,21.927619808060783,21.50371151651655,21.63859142746244,52741800
151,2000-08-08,22.852506637573242,23.025923635666125,21.5807819848921,21.600050540235753,138038800
152,2000-08-09,22.891050338745117,23.083735947657114,22.544216242703524,22.73690185161552,63945600
153,2000-08-10,22.390064239501953,22.833241070404316,22.120304429387474,22.756166838943038,48986000
154,2000-08-11,22.33226203918457,22.40933628263301,22.081770747977153,22.33226203918457,35629600
155,2000-08-14,22.255186080932617,22.621288709103805,22.004694809026017,22.29372319968748,53427000
156,2000-08-15,22.081771850585938,22.50568021071935,22.043234726937445,22.197383221531414,40714200
157,2000-08-16,21.889080047607422,22.274451175206142,21.754200152947867,22.158839836926525,44976200
158,2000-08-17,22.062498092651367,22.197377993654474,21.75420117607283,21.927618191648257,36112800
159,2000-08-18,21.889080047607422,22.023959942266973,21.580783145528443,21.927617160367294,54438800
160,2000-08-21,21.773468017578125,21.831273684881427,21.60005101566821,21.79273657334589,34119600
161,2000-08-22,21.966154098510742,22.332256666819255,21.64822292076914,21.831274204923396,54428200
162,2000-08-23,21.8120059967041,21.927617335909247,21.696394657498956,21.83127455323829,36726800
163,2000-08-24,21.927623748779297,21.946892310948698,21.561521067560662,21.77347525142408,42405400
164,2000-08-25,21.773468017578125,22.101033465630184,21.754199461810355,21.79273657334589,52729400
165,2000-08-28,21.98542022705078,22.235911430338827,21.619317699168253,21.63858625326733,56421600
166,2000-08-29,21.869813919067383,22.428602116118444,21.85054536054838,21.94688815314339,59400200
167,2000-08-30,21.580785751342773,21.869814131941116,21.484442957809993,21.792739897114892,53498800
168,2000-08-31,21.522981643676758,22.197381247552038,21.484444523455313,21.850547165559036,72575400
169,2000-09-01,21.63858413696289,21.773464002464888,21.484435719246324,21.58077848031918,37629800
170,2000-09-05,21.619325637817383,21.79274268838811,21.522982831944756,21.58078851546833,50755200
171,2000-09-06,21.40736961364746,21.792740803812134,21.368832494630997,21.6000552087298,62960800
172,2000-09-07,21.60005760192871,22.2166515745083,21.40737198549759,21.5807890402856,111711200
173,2000-09-08,21.36884117126465,21.850555354566378,21.33030403660051,21.696406815909825,56709600
174,2000-09-11,21.21468162536621,21.48444142805025,20.98345893735132,21.31102441203908,48495200
175,2000-09-12,21.002723693847656,21.368826216951422,20.848575263067122,21.19540923232332,46781200
176,2000-09-13,21.04126739501953,21.195415874103922,20.713701876965196,20.82931323627849,40744800
177,2000-09-14,20.289794921875,21.19541729730532,20.251257799516264,21.17614873612595,78503000
178,2000-09-15,19.7888126373291,20.231989551310182,19.519052776644966,20.17418386687787,99915200
179,2000-09-18,19.422710418701172,19.92369302870735,19.17221911369808,19.808081657167463,69037800
180,2000-09-19,20.039304733276367,20.270527480198787,19.53832211494446,19.6153963639186,79311200
181,2000-09-20,19.80807876586914,20.039301475198354,19.48051326098609,20.000764356976816,67791400
182,2000-09-21,19.7888126373291,20.077841059490677,19.59612702255472,19.731006952896788,48952200
183,2000-09-22,19.499794006347656,19.576868290957727,18.80612544485703,18.844662587162066,84476600
184,2000-09-25,18.883188247680664,19.57685638739138,18.63269697500735,19.499782149645746,53484200
185,2000-09-26,19.32636833190918,20.30906502675202,18.632700076726,18.78684857787782,155704800
186,2000-09-27,18.690505981445312,19.596128436216375,18.44001466416821,19.557591310481435,106155600
187,2000-09-28,18.902456283569336,19.075873313693826,18.690502135639402,18.748307812347566,52360400
188,2000-09-29,18.59415626525879,18.902453156703494,18.073905260945846,18.806110378127023,74053600
189,2000-10-02,18.228059768676758,18.748310946006857,17.95829989895004,18.651968135390174,58562400
190,2000-10-03,17.438047409057617,18.440012564053195,17.418778848384626,18.362938321361227,85374000
191,2000-10-04,17.091209411621094,17.438043424483755,16.802181067568878,17.380237755673313,136453400
192,2000-10-05,17.071950912475586,17.650007941114712,17.033413777232976,17.110488047718192,81099400
193,2000-10-06,17.12974739074707,17.495849978400834,16.87925614656292,17.20682161972681,61794000
194,2000-10-09,16.705854415893555,17.187568787747463,16.339751493284584,17.14903163799915,58323600
195,2000-10-10,16.821455001831055,17.12975200071914,16.590232252664993,16.628769377526,62066200
196,2000-10-11,17.187559127807617,17.553661844655537,16.64803933455805,16.64803933455805,101205800
197,2000-10-12,16.76364517211914,17.53438747888324,16.590228153097218,17.360970459861317,90219600
198,2000-10-13,16.57096290588379,16.91779701321624,16.06998030640358,16.609500028920728,104521200
199,2000-10-16,15.530464172363281,16.590235300750354,15.279972814744518,16.493892470896984,119759000
200,2000-10-17,15.54971981048584,16.16631340891898,15.491914160632732,15.992896459359661,81276600
201,2000-10-18,15.954360008239746,16.416805225869883,14.933126819306526,15.299229283263719,110536400
202,2000-10-19,19.075868606567383,19.172211377307622,17.881218249388418,18.01609812842475,256993200
203,2000-10-20,20.09710693359375,20.386135317106604,18.84465060503805,18.902456281740623,160378600
204,2000-10-23,19.152944564819336,20.4246692542339,18.709767779114262,19.923686800828165,185170400
205,2000-10-24,18.960262298583984,19.40343916125414,18.555622554406888,19.307096365021497,94427400
206,2000-10-25,18.883188247680664,19.557587827954972,18.63269697500735,19.095142401481162,167603800
207,2000-10-26,19.86587905883789,20.058564597720896,18.748302933316456,18.80610859498136,114826600
208,2000-10-27,20.867849349975586,21.33029476493349,19.92368996110319,19.94295852005977,124292400
209,2000-10-30,21.29176139831543,21.619326958289516,20.77151021482718,20.810047339530016,110057600
210,2000-10-31,21.233949661254883,21.426635229868808,20.964189865195383,21.272486774977665,104474000
211,2000-11-01,21.46517562866211,21.600055547334133,21.099072992266613,21.118341552076902,81309400
212,2000-11-02,21.67713165283203,21.840914425320097,21.46517747667101,21.696400214301217,77985200
213,2000-11-03,21.04126739501953,21.46517571250161,20.983461715362882,21.349564353188313,68711000
214,2000-11-06,21.426626205444336,21.619311692903366,21.04125523052627,21.176135071747595,74851400
215,2000-11-07,21.734933853149414,22.15884213751935,21.42663691906219,21.503711152583996,104331200
216,2000-11-08,21.40736961364746,22.31299191053444,20.96419274495809,21.927620720369767,206149400
217,2000-11-09,21.850540161132812,21.98542003867067,21.099066557707612,21.118335111641592,91058600
218,2000-11-10,20.77149772644043,21.67711961247262,20.598080769540648,21.561508307872767,93744400
219,2000-11-13,20.48247718811035,21.00272825497675,19.85624905206747,20.55955142023871,83364800
220,2000-11-14,21.21468162536621,21.522978542719397,20.752236249336427,20.964190380016746,84218600
221,2000-11-15,21.60005760192871,21.85054890328917,21.176149245780245,21.291760615638918,60422200
222,2000-11-16,21.253223419189453,22.043234443837473,21.253223419189453,21.4073719118037,92128600
223,2000-11-17,21.29176139831543,21.58078983358668,20.901573010699245,21.40737277242393,106525600
224,2000-11-20,20.713701248168945,21.118340993482015,20.212718706352767,21.00272963767828,80157200
225,2000-11-21,20.88711929321289,21.34956473881908,20.771507931811342,20.771507931811342,59487600
226,2000-11-22,21.04126739501953,21.426638592730512,20.347599239139765,20.366867799025314,76343200
227,2000-11-24,21.5615177154541,21.715666188844303,21.11834085445728,21.27248932784748,34439200
228,2000-11-27,21.792739868164062,22.274453835188027,21.773471309483103,22.023962572335567,85307600
229,2000-11-28,20.655902862548828,21.503719771086278,20.598097164239455,21.388108374467535,127446200
230,2000-11-29,20.058568954467773,20.694431370891824,19.499780770337544,20.598088580524543,98280400
231,2000-11-30,17.688539505004883,19.13368162142685,17.572928135691125,19.114413059874554,197200800
232,2000-12-01,17.457313537597656,18.690501248862834,17.28389651570099,17.90049037133358,109809800
233,2000-12-04,17.399505615234375,18.18951639067691,17.01413450526241,17.649996836716156,80407200
234,2000-12-05,18.459270477294922,18.65195597288255,17.958288188767085,18.24731643214853,101734400
235,2000-12-06,17.47658348083496,18.517085694688422,17.283897885676915,18.497817135172617,90560800
236,2000-12-07,16.378273010253906,16.64803280101103,16.108513219496782,16.474615792667166,145308400
237,2000-12-08,16.782917022705078,17.22609393604861,16.474620039509578,16.840722707054233,120939800
238,2000-12-11,17.90049934387207,18.11245358798681,16.956339529179143,17.110488070353497,95576200
239,2000-12-12,17.9968318939209,18.497814366342677,17.495849421499116,17.823414884236435,63106000
240,2000-12-13,17.650005340576172,18.651970709255167,17.515125387100152,18.651970709255167,98360400
241,2000-12-14,17.1104793548584,18.107627222666867,17.071942239194303,17.86195311030826,71201400
242,2000-12-15,15.164353370666504,16.031438379154423,14.721176588550458,15.737592904055742,116899800
243,2000-12-18,14.74045181274414,15.414851568882762,14.489960474749797,15.106554537505106,107187400
244,2000-12-19,13.81556510925293,14.798262209074267,13.71922225632927,14.624845073811679,120271800
245,2000-12-20,12.794328689575195,13.56507138171828,12.755791554968042,13.198968602950314,149037800
246,2000-12-21,13.391654968261719,13.911906312352462,12.428226553278861,12.563106531376462,163173000
247,2000-12-22,14.316536903381348,14.528491016352001,13.796285898817018,13.796285898817018,109551800
248,2000-12-26,14.451417922973633,14.971668968200683,14.143121007283527,14.451417922973631,66941600
249,2000-12-27,14.316536903381348,14.432148237728976,13.873360121715438,14.220194124758324,69003800
250,2000-12-28,13.738478660583496,14.25872960565468,13.526524571850793,13.91189564227389,77619200
251,2000-12-29,13.372385025024414,14.123859111445094,13.25677362711354,13.545802121890725,99977600
252,2001-01-02,13.372385025024414,13.873367749304869,13.218236494476583,13.603607820846163,82413200
253,2001-01-03,14.778974533081055,15.068002718213018,13.29529651607031,13.314565061745775,135962200
254,2001-01-04,14.93313217163086,15.568994573777722,14.451418230610509,14.74044659522272,112397000
255,2001-01-05,15.145092964172363,15.376315757518507,14.663378811367899,14.952407303050578,93414600
256,2001-01-08,15.087274551391602,15.337765699754426,14.393606755925322,15.087274551391602,79817600
257,2001-01-09,15.97362995147705,16.2241211328633,15.33776772180426,15.414841931461568,114965400
258,2001-01-10,16.30120086669922,16.590229250860553,15.646069862600195,15.723144098376551,90230200
259,2001-01-11,16.956331253051758,17.187553951957007,16.127783248641272,16.33973738930442,101854800
260,2001-01-12,16.493886947631836,16.95633237607011,16.18558999533965,16.91779525703359,73712000
261,2001-01-16,16.20484733581543,16.493875528487525,15.761670773718219,16.455338436131246,68462400
262,2001-01-17,16.320470809936523,16.917796187868085,16.2048594464659,16.532424976299335,72844200
263,2001-01-18,17.1104793548584,17.322433491010923,16.224125694584203,16.551691177729012,109788800
264,2001-01-19,18.806114196777344,18.940994114172263,18.150983169430592,18.497817242731813,209348800
265,2001-01-22,18.536348342895508,18.806108090089413,18.189514382217627,18.72903387660544,76673000
266,2001-01-23,18.671232223510742,18.786843568547962,18.170249728349464,18.4207409759301,70295200
267,2001-01-24,19.403440475463867,19.55758895987669,18.729040856157777,18.806115098364184,110455000
268,2001-01-25,19.056608200073242,19.73100788359454,18.97953395052795,19.345636635868082,85657400
269,2001-01-26,19.731000900268555,19.827343678101897,18.806110233068466,18.806110233068466,93080000
270,2001-01-29,19.885156631469727,19.923693756724514,19.57685962943144,19.59612819205883,84983800
271,2001-01-30,19.5383243560791,19.962232774061096,19.384175840449288,19.885158516246186,57276800
272,2001-01-31,18.82539176940918,19.653940230089418,18.80612320055615,19.422717403853074,81898800
273,2001-02-01,19.230026245117188,19.30710049860463,18.61343221721764,18.748312160820664,71792800
274,2001-02-02,18.748313903808594,19.538325075500428,18.72904533864538,19.26856516321541,71100000
275,2001-02-05,19.09514617919922,19.13368330569609,18.57489497149147,18.729043477478953,51399200
276,2001-02-06,19.28782844543457,19.67319964314555,19.018068607036884,19.133679966350176,96442000
277,2001-02-07,19.942962646484375,20.058574024145155,19.05660875108507,19.11441443991546,126061800
278,2001-02-08,19.191478729248047,19.88514663512448,19.114404517483997,19.653923999832337,88041200
279,2001-02-09,18.228059768676758,18.9795336914869,18.035374147443388,18.902459442993553,100575200
280,2001-02-12,18.112451553344727,18.324405773649822,17.630737416287683,18.13172011882701,71289400
281,2001-02-13,17.939029693603516,18.82538347008661,17.91976113324519,18.382206581845065,76070600
282,2001-02-14,17.9968318939209,18.189517460236967,17.380238081709475,17.765609214341616,61728400
283,2001-02-15,18.1317195892334,18.55562801746202,17.842691115441156,18.189525283991845,65627800
284,2001-02-16,17.66926383972168,17.95829214680546,17.303161317415558,17.572921070693752,66958400
285,2001-02-20,17.226097106933594,17.958302576803256,17.071948586961035,17.688542666851273,60730800
286,2001-02-21,17.341711044311523,17.900499511294893,17.014145391252306,17.03341395907932,63947200
287,2001-02-22,17.014141082763672,17.51512371940224,16.60950126086329,17.360975215821142,100816400
288,2001-02-23,17.495853424072266,17.727076156548993,16.744379543522907,16.78291666560236,92620600
289,2001-02-26,18.362937927246094,18.478549288802732,17.6885383181657,17.76561255920346,87936800
290,2001-02-27,18.30512809753418,18.863916218406278,18.08835684374759,18.30512809753418,99148600
291,2001-02-28,18.18951988220215,18.521902528354676,17.939028612637923,18.362936914977382,84608400
292,2001-03-01,18.300317764282227,18.3436720311626,17.34170675214952,18.054643585293444,81781600
293,2001-03-02,17.47658348083496,17.919760349698475,17.399509242771742,17.727074754540425,79800800
294,2001-03-05,17.707799911499023,18.073902412389646,17.438040174000673,17.649994253463664,49383600
295,2001-03-06,18.32440948486328,18.49782660932571,17.996843805323138,18.073918082861994,66781800
296,2001-03-07,18.70977020263672,18.84465011140959,18.28586191792198,18.4592789434871,59743600
297,2001-03-08,18.266592025756836,18.68086600102453,18.0161007848973,18.59415749457315,54626000
298,2001-03-09,17.47658348083496,17.93902890921428,16.917795254876623,17.861954671151057,103794400
299,2001-03-12,16.012176513671875,16.95633613962846,15.915833694696714,16.8599933206533,114376000
300,2001-03-13,16.705854415893555,16.87927158976096,16.031454295298083,16.08926001992055,91035600
301,2001-03-14,16.64803695678711,17.033408182638663,16.089248679302358,16.185591485765247,90686200
302,2001-03-15,16.551692962646484,17.28871537920205,16.49388728291664,17.05267552030517,71638400
303,2001-03-16,16.821455001831055,16.994872063705603,16.180775301016755,16.185592441624383,112848800
304,2001-03-19,16.744373321533203,17.11047584524912,16.378270797817287,16.80217898317256,61036400
305,2001-03-20,16.24339485168457,17.303165571545367,16.224126293141648,16.82145160797228,91822800
306,2001-03-21,15.434120178222656,16.416816968596383,15.337777355636996,16.108519936322274,124988600
307,2001-03-22,16.64803695678711,16.667305518079687,15.56899752440276,15.588266085695338,126363200
