,Date,Close_AAPL,Close_AMZN,Close_META,Close_MSFT,Close_ZM,High_AAPL,High_AMZN,High_META,High_MSFT,High_ZM,Low_AAPL,Low_AMZN,Low_META,Low_MSFT,Low_ZM,Open_AAPL,Open_AMZN,Open_META,Open_MSFT,Open_ZM,Volume_AAPL,Volume_AMZN,Volume_META,Volume_MSFT,Volume_ZM
13,2000-01-21,0.8383693,3.103125,,31.985806,,0.86049306,3.23125,,33.064846,,0.8298959,3.0,,31.831657,,0.86049306,3.23125,,32.98777,,495924800.0,229238000.0,,68416200.0,
14,2000-01-24,0.8002404,3.50625,,31.21507,,0.8491956,3.66875,,32.583138,,0.79176694,3.375,,31.08019,,0.81671566,3.378125,,32.000263,,440876800.0,583404000.0,,63597600.0,
15,2000-01-25,0.8454298,3.4625,,31.696764,,0.8520205,3.5625,,32.02433,,0.7710551,3.3,,30.6948,,0.7908253,3.5,,31.137976,,497145600.0,188682000.0,,59823200.0,
16,2000-01-26,0.82989615,3.240625,,30.637012,,0.8600226,3.5,,31.908737,,0.8266013,3.2375,,30.559938,,0.82848406,3.43125,,31.581171,,367158400.0,131160000.0,,49365000.0,
17,2000-01-27,0.82848406,3.346875,,30.444336,,0.85107934,3.3875,,31.19581,,0.80588883,3.23125,,29.98189,,0.8195399,3.259375,,30.795988,,340144000.0,135680000.0,,63654800.0,
18,2000-01-28,0.7654061,3.084375,,30.290178,,0.8350738,3.321875,,30.906773,,0.7578749,3.0,,29.981882,,0.8148329,3.25,,30.25164,,423348800.0,275558000.0,,58225400.0,
19,2000-01-31,0.7814109,3.228125,,30.17456,,0.7823523,3.2375,,30.270903,,0.7117432,2.921875,,29.24967,,0.76069933,3.01875,,30.097486,,701680000.0,213958000.0,,73194200.0,
20,2000-02-01,0.7550498,3.371875,,31.735321,,0.79082555,3.53125,,31.831663,,0.7531671,3.21875,,30.116762,,0.7832935,3.375,,30.367252,,318035200.0,268092000.0,,70196600.0,
21,2000-02-02,0.74422294,3.471875,,31.080193,,0.7691717,3.6125,,32.04362,,0.7305718,3.3875,,30.98385,,0.7588163,3.396875,,31.581175,,464195200.0,280518000.0,,49915600.0,
22,2000-02-03,0.77811575,4.209375,,31.94727,,0.78517705,4.296875,,32.120686,,0.75504977,3.86875,,30.86823,,0.75552046,4.05625,,31.465555,,475193600.0,875000000.0,,49186000.0,
23,2000-02-04,0.81342083,3.928125,,32.85289,,0.828484,4.1375,,33.296066,,0.7804693,3.89375,,32.10623,,0.78282285,4.1375,,32.17849,,425320000.0,220460000.0,,55365400.0,
24,2000-02-07,0.8590811,3.75,,32.87217,,0.86049324,3.84375,,32.949245,,0.79788685,3.65625,,32.139965,,0.8134208,3.809375,,32.929974,,441067200.0,202580000.0,,40005800.0,
25,2000-02-08,0.865201,4.15625,,33.8934,,0.8746149,4.2,,33.912666,,0.83789873,3.671875,,32.814358,,0.8586103,3.7,,32.814358,,408643200.0,389456000.0,,56229000.0,
26,2000-02-09,0.84825397,4.0125,,32.06288,,0.88214684,4.186719,,33.739246,,0.84684193,4.000781,,32.024345,,0.8595516,4.027344,,33.739246,,299364800.0,191608000.0,,55090000.0,
27,2000-02-10,0.854845,3.809375,,32.67948,,0.8576692,3.99375,,32.852898,,0.82848406,3.775,,31.600443,,0.85013795,3.925,,32.029167,,302982400.0,199592000.0,,54527800.0,
28,2000-02-11,0.81906915,3.809375,,30.810423,,0.8595518,3.95625,,32.332638,,0.8153035,3.775,,30.55993,,0.8557862,3.85625,,32.332638,,212251200.0,166180000.0,,115559000.0,
29,2000-02-14,0.8722615,3.721875,,30.71408,,0.8727322,3.7875,,31.369211,,0.81812775,3.678125,,30.540665,,0.8233054,3.784375,,31.210247,,367539200.0,103394000.0,,81028600.0,
30,2000-02-15,0.896269,3.690625,,30.38652,,0.9033303,3.809375,,30.829697,,0.8675547,3.53125,,30.25164,,0.8680254,3.671875,,30.752623,,485744000.0,128490000.0,,71027600.0,
31,2000-02-16,0.85955185,3.534375,,30.097492,,0.88967913,3.671875,,30.887503,,0.8444887,3.53125,,29.943344,,0.8868541,3.6375,,30.598475,,378246400.0,85204000.0,,65202600.0,
32,2000-02-17,0.865201,3.45,,30.71408,,0.869908,3.565625,,30.733349,,0.85202056,3.4,,29.948156,,0.8675545,3.5625,,30.367247,,289497600.0,122592000.0,,80343400.0,
33,2000-02-18,0.8378988,3.2375,,29.307495,,0.8689666,3.45,,30.84898,,0.83507377,3.19375,,29.24969,,0.8633182,3.421875,,30.829712,,233441600.0,174528000.0,,79063000.0,
34,2000-02-22,0.857198,3.178125,,28.9221,,0.8807346,3.325,,29.943333,,0.80353487,3.153125,,28.613804,,0.82942504,3.246875,,29.32674,,422296000.0,113716000.0,,66296200.0,
35,2000-02-23,0.8755563,3.521875,,29.056976,,0.8962688,3.5875,,29.51942,,0.83601505,3.234375,,28.382578,,0.8528438,3.24375,,28.825754,,473099200.0,168824000.0,,75847200.0,
36,2000-02-24,0.8676718,3.421875,,29.211134,,0.8972103,3.56875,,29.557968,,0.8416644,3.28125,,28.363317,,0.88355917,3.528125,,29.056986,,376432000.0,117386000.0,,69733200.0,
37,2000-02-25,0.8313082,3.45625,,28.151367,,0.88120574,3.46875,,29.196686,,0.82942545,3.259375,,27.900875,,0.8647304,3.371875,,29.19187,,249144000.0,97410000.0,,65301400.0,
38,2000-02-28,0.85296196,3.2875,,28.228441,,0.8661424,3.359375,,28.401857,,0.8162449,3.20625,,27.16867,,0.82942533,3.328125,,27.823801,,328328000.0,101154000.0,,76131800.0,
39,2000-02-29,0.8633183,3.44375,,27.554039,,0.8830886,3.448438,,28.286243,,0.8477836,3.29375,,27.39989,,0.85531557,3.3,,28.286243,,368961600.0,142970000.0,,58437400.0,
40,2000-03-01,0.9814705,3.29375,,27.997223,,0.99465096,3.425,,29.008823,,0.89250326,3.25,,27.419167,,0.89297396,3.38125,,27.63112,,1077003300.0,111534000.0,,106889800.0,
41,2000-03-02,0.9188644,3.128125,,28.787231,,0.96358347,3.25,,29.403826,,0.9089789,3.109375,,28.093563,,0.95652294,3.246875,,28.305517,,311259200.0,159602000.0,,106932600.0,
42,2000-03-03,0.96405333,3.125,,29.635044,,0.96581894,3.2375,,30.48286,,0.90380055,3.103125,,28.941376,,0.9405167,3.1625,,29.211136,,323366400.0,121190000.0,,101435200.0,
43,2000-03-06,0.9466369,3.196875,,27.939404,,0.972527,3.3625,,30.020407,,0.94145834,3.140625,,27.785255,,0.9489904,3.14375,,29.596498,,210560000.0,153316000.0,,93609400.0,
44,2000-03-07,0.9254536,3.175,,28.633074,,0.9598172,3.290625,,30.058947,,0.91227317,3.10625,,28.344046,,0.9522852,3.24375,,29.635038,,273011200.0,83576000.0,,135061000.0,
45,2000-03-08,0.9188644,3.18125,,29.46163,,0.933457,3.2375,,29.654316,,0.89297426,3.028125,,28.055025,,0.92545426,3.1625,,28.92211,,271230400.0,118814000.0,,94290000.0,
46,2000-03-09,0.920747,3.440625,,30.829699,,0.9414585,3.45,,30.829699,,0.8906205,3.109375,,29.288214,,0.91039073,3.15,,29.384556,,276718400.0,166250000.0,,88198800.0,
47,2000-03-10,0.9471078,3.34375,,31.13799,,0.9635831,3.426563,,31.600437,,0.911332,3.25,,30.675545,,0.9165106,3.3625,,30.694815,,248606400.0,74270000.0,,85589000.0,
48,2000-03-13,0.9136859,3.265625,,30.213102,,0.95275646,3.33125,,30.90677,,0.9000348,3.15,,30.058954,,0.9198058,3.2,,30.09749,,303956800.0,112686000.0,,61831800.0,
49,2000-03-14,0.8604932,3.28125,,29.32674,,0.9358101,3.346875,,30.598465,,0.85861033,3.16875,,29.32674,,0.9129795,3.303125,,30.405779,,428579200.0,96106000.0,,73489200.0,
50,2000-03-15,0.8755563,3.1875,,29.403814,,0.9056836,3.25625,,29.789185,,0.85955167,3.1,,28.883564,,0.8708493,3.2375,,29.153322,,443609600.0,121654000.0,,53208000.0,
51,2000-03-16,0.9155681,3.3125,,29.403814,,0.91886383,3.31875,,29.808455,,0.86237574,3.0,,28.748684,,0.88355887,3.1125,,29.57723,,378100800.0,194062000.0,,77300800.0,
52,2000-03-17,0.9414585,3.240625,,30.637012,,0.9414585,3.31875,,30.67555,,0.9009758,3.225,,29.134066,,0.90474236,3.303125,,29.365288,,305043200.0,105970000.0,,81161600.0,
53,2000-03-20,0.9263956,3.209375,,30.020422,,0.9508736,3.225,,30.752628,,0.92168856,3.11875,,29.750662,,0.930162,3.175,,30.44433,,204489600.0,116270000.0,,47773000.0,
54,2000-03-21,1.0163046,3.61875,,31.67752,,1.0299556,3.65,,31.793133,,0.9160397,3.1125,,29.750664,,0.92310023,3.25625,,29.827738,,524328000.0,341658000.0,,81648800.0,
55,2000-03-22,1.0859723,3.534375,,31.831665,,1.0873853,3.7,,32.56387,,0.99088514,3.4625,,31.176535,,1.0000646,3.54375,,31.696785,,567996800.0,231328000.0,,93975800.0,
56,2000-03-23,1.0643196,3.384375,,34.490715,,1.1325753,3.546875,,34.79901,,1.0544341,3.375,,32.872158,,1.0694972,3.475,,32.929962,,562564800.0,108842000.0,,148224000.0,
57,2000-03-24,1.0445483,3.634375,,34.432926,,1.0840895,3.7625,,35.45416,,1.020541,3.565625,,33.777794,,1.0727919,3.73125,,34.721954,,446913600.0,194920000.0,,112196800.0,
58,2000-03-27,1.051139,3.65625,,32.082146,,1.0902096,3.75625,,33.37314,,1.0308973,3.5875,,32.04361,,1.0365466,3.6125,,33.22381,,279182400.0,94972000.0,,111434000.0,
59,2000-03-28,1.0478448,3.50625,,32.159237,,1.0694978,3.6375,,33.122665,,1.0327806,3.473438,,31.56191,,1.033722,3.61875,,31.947283,,202966400.0,103952000.0,,81114400.0,
60,2000-03-29,1.0238364,3.3125,,33.045567,,1.0501972,3.49375,,33.585087,,1.007949,3.25,,32.409706,,1.0497266,3.475,,32.428974,,239836800.0,117730000.0,,64363800.0,
61,2000-03-30,0.9471078,3.325,,31.870205,,1.0370172,3.36875,,33.488766,,0.94475424,3.2,,31.600445,,1.0059485,3.225,,32.73729,,414400000.0,100680000.0,,64178400.0,
62,2000-03-31,1.0228955,3.35,,32.756557,,1.0337214,3.35625,,33.37315,,0.9489906,3.15,,32.101425,,0.9598175,3.3375,,32.67948,,404633600.0,102310000.0,,64281400.0,
63,2000-04-03,1.0040655,3.178125,,28.016468,,1.0506681,3.284375,,29.750637,,0.97488046,3.1,,27.746708,,1.0205408,3.271875,,29.114775,,328563200.0,97308000.0,,260118200.0,
64,2000-04-04,0.95887613,3.196875,,27.303558,,1.0017123,3.271875,,28.363329,,0.8793229,2.7875,,26.185982,,0.99888813,3.14375,,28.228449,,660329600.0,286360000.0,,181244400.0,
65,2000-04-05,0.9819422,3.109375,,26.629166,,1.0007709,3.246875,,27.284298,,0.93392754,3.025,,26.475018,,0.9525209,3.0875,,27.207222,,457665600.0,98000000.0,,82887600.0,
66,2000-04-06,0.94287145,3.2125,,26.513552,,1.0130099,3.275,,27.130146,,0.9282781,3.09375,,26.287146,,0.98382485,3.171875,,27.091608,,259627200.0,120654000.0,,66421400.0,
67,2000-04-07,0.992298,3.378125,,27.45769,,0.99323934,3.43125,,27.554031,,0.9452255,3.20625,,26.205233,,0.9584059,3.25625,,26.821827,,242435200.0,121046000.0,,82613600.0,
68,2000-04-10,0.9414585,3.16875,,26.532814,,0.99982953,3.421875,,27.322824,,0.9395758,3.1625,,26.513546,,0.9918268,3.3625,,27.322824,,212262400.0,90472000.0,,60685400.0,
69,2000-04-11,0.8995637,3.16875,,25.858402,,0.94051707,3.3,,26.532803,,0.8892075,3.0625,,25.74279,,0.9301617,3.125,,26.243773,,541822400.0,94132000.0,,71961800.0,
70,2000-04-12,0.82283473,2.81875,,24.471066,,0.8962689,3.21875,,25.35742,,0.7898841,2.8125,,24.27838,,0.8962689,3.2,,25.318882,,941136000.0,173910000.0,,153003800.0,
71,2000-04-13,0.857198,2.4,,24.432533,,0.9038006,2.9375,,25.357424,,0.817186,2.396875,,24.35546,,0.8397813,2.89375,,24.933516,,529827200.0,213580000.0,,94316200.0,
72,2000-04-14,0.84260595,2.34375,,22.852512,,0.88873696,2.61875,,24.50961,,0.82095206,2.040625,,22.582752,,0.82330555,2.39375,,24.393997,,667620800.0,401490000.0,,151217800.0,
73,2000-04-17,0.9329859,2.353125,,23.39203,,0.9334566,2.6,,23.430569,,0.8214226,2.23125,,22.505676,,0.8247183,2.2625,,22.891048,,409561600.0,243618000.0,,119772200.0,
74,2000-04-18,0.95558125,2.746875,,24.837162,,0.95558125,2.8125,,25.26107,,0.8990931,2.35625,,23.392021,,0.93016183,2.38125,,23.584705,,390924800.0,214700000.0,,91794600.0,
75,2000-04-19,0.91227347,2.671875,,24.259115,,0.98099977,2.765625,,25.1262,,0.9019172,2.584375,,24.0857,,0.9504027,2.765625,,25.106932,,520150400.0,107476000.0,,53715400.0,
76,2000-04-20,0.8953274,2.61875,,24.336197,,0.93957573,2.684375,,24.625225,,0.88167626,2.49375,,23.89302,,0.93157375,2.66875,,24.239855,,722120000.0,98506000.0,,52387400.0,
77,2000-04-24,0.9075664,2.490625,,20.540287,,0.9075664,2.578125,,20.964195,,0.86425954,2.24375,,20.039305,,0.8661423,2.46875,,20.732973,,443620800.0,133866000.0,,313645800.0,
78,2000-04-25,0.9664071,2.621875,,21.388102,,0.96970284,2.70625,,21.42664,,0.9193346,2.5125,,20.848581,,0.91980535,2.590625,,21.195415,,391641600.0,143008000.0,,159517400.0,
79,2000-04-26,0.9136859,2.675,,20.964201,,0.96405405,2.871875,,21.92763,,0.9038012,2.622656,,20.771515,,0.9536978,2.665625,,21.580795,,366912000.0,240128000.0,,107091200.0,
80,2000-04-27,0.9546391,2.64375,,21.52299,,0.95652276,2.7625,,21.561527,,0.87802815,2.425,,20.771515,,0.88261783,2.465625,,20.790783,,326603200.0,225320000.0,,77669800.0,
81,2000-04-28,0.93439776,2.759375,,21.503714,,0.960288,2.78125,,21.889086,,0.9136854,2.65625,,21.041267,,0.9574638,2.7,,21.81201,,249580800.0,136676000.0,,78082600.0,
82,2000-05-01,0.9362808,2.996875,,22.640558,,0.9424007,3.015625,,22.813974,,0.9179227,2.7625,,22.101038,,0.940517,2.8,,22.467142,,226195200.0,171570000.0,,107811000.0,
83,2000-05-02,0.8877952,2.80625,,21.54225,,0.95087314,3.0,,22.659826,,0.884971,2.79375,,21.426638,,0.9282779,2.959375,,22.447872,,236432000.0,148558000.0,,97716200.0,
84,2000-05-03,0.86661303,2.70625,,21.754204,,0.9132148,2.828125,,21.831278,,0.8407229,2.65,,21.214684,,0.8957981,2.7625,,21.696398,,489798400.0,108496000.0,,55354800.0,
85,2000-05-04,0.8336617,2.753125,,21.71566,,0.8680253,2.825,,21.966152,,0.8327202,2.65625,,21.368826,,0.86708385,2.7125,,21.677122,,399515200.0,94504000.0,,43317200.0,
86,2000-05-05,0.85202074,2.925,,21.92762,,0.8642597,2.93125,,22.139574,,0.8338971,2.70625,,21.54225,,0.83460313,2.73125,,21.65786,,284076800.0,81242000.0,,36402200.0,
87,2000-05-08,0.82942516,2.800781,,21.52299,,0.85625666,2.9625,,22.004704,,0.8284837,2.771875,,21.484451,,0.844253,2.840625,,21.869823,,184900800.0,79000000.0,,36187600.0,
88,2000-05-09,0.7941204,2.8125,,20.906385,,0.8378988,2.8875,,21.715664,,0.7898841,2.65,,20.810043,,0.8308374,2.825,,21.63859,,327140800.0,91036000.0,,60778400.0,
89,2000-05-10,0.7479891,2.665625,,20.405407,,0.7908253,2.76875,,20.925657,,0.743752,2.45,,20.270527,,0.78376395,2.726563,,20.887121,,535091200.0,174230000.0,,67740000.0,
90,2000-05-11,0.7743503,2.74375,,20.92566,,0.78517723,2.7875,,21.002733,,0.7456359,2.546875,,20.270529,,0.7635234,2.696875,,20.540287,,499744000.0,111616000.0,,58390800.0,
91,2000-05-12,0.8105965,2.6875,,21.214687,,0.8322496,2.825,,21.503716,,0.78905994,2.65625,,21.041271,,0.79835755,2.734375,,21.099075,,306913600.0,79392000.0,,37886000.0,
92,2000-05-15,0.76069903,2.803125,,21.388102,,0.8138914,2.825,,21.40737,,0.75410837,2.54375,,20.964193,,0.8138914,2.68125,,21.27249,,678932800.0,82508000.0,,33899600.0,
93,2000-05-16,0.7960033,2.953125,,21.426638,,0.8214227,2.99375,,21.773472,,0.7738796,2.8,,21.291758,,0.78717726,2.85625,,21.445906,,440451200.0,128644000.0,,48410600.0,
94,2000-05-17,0.7635232,3.05,,20.867851,,0.78093994,3.11875,,21.311028,,0.75599116,2.85,,20.732971,,0.78046924,2.859375,,21.233953,,398092800.0,139972000.0,,53242000.0,
95,2000-05-18,0.758816,2.76875,,20.405407,,0.7903545,3.04375,,20.983463,,0.75787455,2.75625,,20.309065,,0.775762,3.01875,,20.983463,,373777600.0,94540000.0,,53640400.0,
96,2000-05-19,0.7079773,2.63125,,20.058567,,0.74751854,2.7875,,20.328327,,0.7032694,2.6125,,19.88515,,0.74751854,2.73125,,20.15491,,740667200.0,92218000.0,,66578000.0,
97,2000-05-22,0.6773792,2.59375,,19.788807,,0.7060944,2.65625,,20.116373,,0.64772344,2.34375,,19.249287,,0.7060944,2.65,,20.077835,,755507200.0,165456000.0,,69955000.0,
98,2000-05-23,0.64631146,2.334375,,19.480515,,0.7032694,2.59375,,20.212719,,0.64489937,2.325,,19.441977,,0.6816164,2.525,,19.692469,,517585600.0,116744000.0,,57963200.0,
99,2000-05-24,0.66043323,2.428125,,20.212717,,0.67596716,2.4875,,20.521013,,0.62512827,2.021875,,19.422707,,0.64913565,2.321875,,19.461243,,678462400.0,233332000.0,,85482400.0,
100,2000-05-25,0.65725553,2.275,,18.960262,,0.6978563,2.5,,19.962227,,0.6477235,2.275,,18.84465,,0.66655314,2.475,,19.90442,,406750400.0,98390000.0,,94348800.0,
101,2000-05-26,0.6505478,2.325,,18.940989,,0.6769087,2.3875,,19.30709,,0.64207524,2.2,,18.613422,,0.6627868,2.3125,,19.133675,,181148800.0,72420000.0,,55822000.0,
102,2000-05-30,0.6594921,2.5875,,19.538317,,0.66372836,2.59375,,19.769539,,0.6157145,2.365625,,19.114408,,0.6599627,2.365625,,19.249289,,713059200.0,112264000.0,,68536400.0,
103,2000-05-31,0.6326603,2.415625,,19.287832,,0.68726486,2.6125,,19.639484,,0.63124824,2.40625,,19.133684,,0.65431416,2.5375,,19.620214,,433507200.0,137640000.0,,54968200.0,
104,2000-06-01,0.6712603,2.509375,,19.904417,,0.6745551,2.55625,,20.347593,,0.6053582,2.31875,,19.673195,,0.61571443,2.44375,,19.846611,,903840000.0,152444000.0,,94507200.0,
105,2000-06-02,0.6971504,2.89375,,20.443947,,0.7512842,2.90625,,20.578827,,0.67031884,2.6125,,20.039307,,0.70609456,2.61875,,20.347605,,792848000.0,166450000.0,,80463200.0,
106,2000-06-05,0.68773556,2.725,,20.617352,,0.7173913,2.8125,,21.079798,,0.6754966,2.625,,20.347591,,0.7027988,2.751563,,20.35241,,323668800.0,136264000.0,,64400000.0,
107,2000-06-06,0.69950384,2.528125,,21.465176,,0.7286889,2.728125,,21.54225,,0.68020433,2.5125,,20.906387,,0.69267875,2.7,,21.022,,525481600.0,97062000.0,,99019000.0,
108,2000-06-07,0.727277,2.590625,,21.734938,,0.73057187,2.609375,,21.812012,,0.6900892,2.50625,,20.694435,,0.7051533,2.59375,,21.349566,,337019200.0,76824000.0,,76310600.0,
109,2000-06-08,0.7140964,2.59375,,21.214687,,0.7418694,2.671875,,22.235922,,0.7013867,2.58125,,21.041271,,0.7352796,2.628125,,22.062504,,238526400.0,60806000.0,,94765600.0,
110,2000-06-09,0.7211579,2.609375,,21.214687,,0.73763317,2.6625,,21.484447,,0.71080166,2.59375,,21.06054,,0.7286891,2.596875,,21.46518,,252358400.0,38446000.0,,35710200.0,
111,2000-06-12,0.6867943,2.421875,,20.617352,,0.7263356,2.609375,,21.272482,,0.6844408,2.35,,20.463203,,0.7258648,2.609375,,21.272482,,290337600.0,79720000.0,,49260600.0,
112,2000-06-13,0.7117429,2.45,,20.92566,,0.713155,2.475,,20.964197,,0.6641989,2.3125,,20.386139,,0.6867941,2.409375,,20.578825,,351456000.0,95770000.0,,44289200.0,
113,2000-06-14,0.68114567,2.321875,,21.734938,,0.7249232,2.49375,,21.889086,,0.6787921,2.3,,21.426641,,0.7131549,2.465625,,21.522984,,277446400.0,100410000.0,,79992400.0,
114,2000-06-15,0.6957384,2.315625,,22.312986,,0.70326954,2.396875,,22.409328,,0.6703189,2.265625,,21.773466,,0.687265,2.35,,21.831272,,248572800.0,71094000.0,,65592600.0,
115,2000-06-16,0.6867943,2.3,,22.370789,,0.7060947,2.371875,,22.544205,,0.67078966,2.26875,,22.043222,,0.704211,2.3625,,22.390057,,303564800.0,61418000.0,,68710600.0,
116,2000-06-19,0.72774744,2.265625,,22.717627,,0.7371623,2.29375,,22.756165,,0.67643785,2.175,,22.197376,,0.68208706,2.275,,22.370792,,394004800.0,103030000.0,,46604800.0,
117,2000-06-20,0.7625818,2.30625,,23.102991,,0.7828228,2.43125,,23.199333,,0.740928,2.25625,,22.736889,,0.74186933,2.29375,,22.775425,,501390400.0,123982000.0,,62275000.0,
118,2000-06-21,0.8378988,2.303125,,24.875713,,0.857669,2.346875,,25.33816,,0.7578748,2.253125,,23.719599,,0.76069903,2.271875,,23.738869,,490000000.0,71466000.0,,160399600.0,
119,2000-06-22,0.80965424,2.1,,24.625229,,0.86802524,2.321875,,25.28036,,0.80683005,2.08125,,24.45181,,0.8397816,2.309375,,25.087675,,467712000.0,210322000.0,,87315200.0,
120,2000-06-23,0.7785867,1.69375,,23.950813,,0.82283497,1.85,,24.683018,,0.76540625,1.623438,,23.73886,,0.81012523,1.83125,,24.644482,,204965600.0,1036764000.0,,49811600.0,
121,2000-06-26,0.8153034,1.696875,,24.509604,,0.82471824,1.766406,,24.70229,,0.785177,1.640625,,23.89301,,0.79082537,1.765625,,23.89301,,185354400.0,421528000.0,,48287000.0,
122,2000-06-27,0.77952814,1.825,,24.297647,,0.8360154,1.925,,24.702288,,0.77764535,1.675,,24.162767,,0.8101253,1.6875,,24.432528,,203470400.0,352764000.0,,31071200.0,
123,2000-06-28,0.8200106,1.89375,,24.336197,,0.83413243,1.996875,,24.683031,,0.7757623,1.80625,,24.239855,,0.8030646,1.84375,,24.355465,,286428800.0,297486000.0,,37459200.0,
124,2000-06-29,0.77199656,1.85625,,23.796669,,0.8124792,1.925,,24.33619,,0.76917154,1.80625,,23.758131,,0.79929876,1.85625,,24.124235,,203660800.0,179730000.0,,38449000.0,
125,2000-06-30,0.7889425,1.815625,,24.663755,,0.8275424,1.8625,,24.663755,,0.77858627,1.775,,23.64252,,0.79553235,1.85,,23.758133,,323097600.0,129038000.0,,52356400.0,
126,2000-07-03,0.80306447,1.85,,24.663755,,0.81812763,1.875,,24.683023,,0.78517705,1.825,,24.47107,,0.78517705,1.834375,,24.567413,,70828800.0,35248000.0,,15734800.0,
127,2000-07-05,0.777645,1.825,,24.201315,,0.83130807,1.925,,24.625223,,0.76446456,1.81875,,24.12424,,0.802123,1.85,,24.625223,,265216000.0,84272000.0,,34824400.0,
128,2000-07-06,0.7804693,1.803125,,24.952787,,0.79741615,1.86875,,25.18401,,0.74751866,1.7375,,24.201313,,0.79082555,1.84375,,24.316925,,309545600.0,135342000.0,,47873200.0,
129,2000-07-07,0.8200106,1.80625,,25.280361,,0.8256598,1.85,,25.550121,,0.7851772,1.7625,,24.837185,,0.79223764,1.80625,,25.053955,,263603200.0,77412000.0,,54153200.0,
130,2000-07-10,0.8604932,1.753125,,24.490347,,0.87744004,1.81875,,25.068403,,0.80965424,1.75,,24.471079,,0.8148328,1.81875,,24.87572,,397796000.0,84812000.0,,52689800.0,
131,2000-07-11,0.857669,1.65625,,24.394005,,0.8925032,1.7625,,24.817913,,0.8350737,1.63125,,24.201319,,0.85861033,1.759375,,24.297663,,357896000.0,197930000.0,,37164800.0,
132,2000-07-12,0.8868539,1.753125,,24.760103,,0.8877952,1.80625,,24.972057,,0.84919536,1.7125,,23.796675,,0.87555623,1.771875,,24.12424,,225433600.0,225318000.0,,58370200.0,
133,2000-07-13,0.8510793,1.75,,24.644484,,0.913215,1.8,,24.663752,,0.8247184,1.74375,,23.854473,,0.88120574,1.78125,,24.29765,,445659200.0,171950000.0,,80843200.0,
134,2000-07-14,0.8689668,2.13125,,24.336197,,0.8887371,2.160156,,24.586689,,0.85672784,1.815625,,24.182049,,0.8604934,1.81875,,24.509613,,190276800.0,448722000.0,,51180600.0,
135,2000-07-17,0.8783817,2.05625,,24.104967,,0.8859129,2.196875,,24.528875,,0.8604934,2.0125,,23.893013,,0.8774403,2.14375,,24.124235,,260002400.0,130600000.0,,53992800.0,
