Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,META,MSFT,ZM,AAPL,AMZN,META,MSFT,ZM,AAPL,AMZN,META,MSFT,ZM,AAPL,AMZN,META,MSFT,ZM,AAPL,AMZN,META,MSFT,ZM
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-13,0.7286888360977173,3.296875,,33.23826217651367,,0.7437520689632314,3.359375,,33.488753427698995,,0.6966796108115553,3.15625,,31.292137840381567,,0.7116247375457067,3.246875047683716,,32.178491498421934,,1032684800,208962000,,83144000,
2000-01-14,0.7564618587493896,3.2125000953674316,,34.606327056884766,,0.7701129470980923,3.4312500953674316,,35.12657807611411,,0.7484599543291849,3.200000047683716,,32.602397205038436,,0.753166953971698,3.3375000953674316,,33.045573999196755,,390376000,137072000,,73416400,
2000-01-18,0.7828226089477539,3.206249952316284,,35.55049514770508,,0.7983573600337076,3.2593750953674316,,35.91659780776274,,0.7564617650528891,3.1500000953674316,,34.452187167532074,,0.7606989038710731,3.171875,,34.47145572858774,,459177600,107698000,,81483600,
2000-01-19,0.8025938272476196,3.340625047683716,,32.9877815246582,,0.8190691573241431,3.375,,34.37511813083542,,0.7785864522645924,3.1500000953674316,,32.67948450106327,,0.7955324974382741,3.206249952316284,,34.066821107240486,,597643200,164910000,,97568200,
2000-01-20,0.8548449277877808,3.237499952316284,,32.67949295043945,,0.9150977721059923,3.3499999046325684,,33.81633851888044,,0.8548449277877808,3.1968750953674316,,32.640955812526194,,0.8699081137276662,3.346874952316284,,33.00705862270211,,1831132800,119560000,,56349800,
2000-01-21,0.8383693695068359,3.1031250953674316,,31.985797882080078,,0.8604931269454695,3.231250047683716,,33.06483684677676,,0.8298959458212497,3.0,,31.831649458551983,,0.8604931269454695,3.231250047683716,,32.98776263501271,,495924800,229238000,,68416200,
2000-01-24,0.8002402186393738,3.5062499046325684,,31.215055465698242,,0.8491954353144254,3.668750047683716,,32.58312271141712,,0.7917667449540579,3.375,,31.080175596402015,,0.8167154956843508,3.378124952316284,,32.00024899052985,,440876800,583404000,,63597600,
2000-01-25,0.8454299569129944,3.4625000953674316,,31.696775436401367,,0.8520206721835165,3.5625,,32.02434089683834,,0.771055262068435,3.299999952316284,,30.69481049859415,,0.7908254972654223,3.5,,31.13798729800888,,497145600,188682000,,59823200,
2000-01-26,0.829896092414856,3.2406249046325684,,30.63701057434082,,0.8600225638265867,3.5,,31.90873554157761,,0.8266012374324264,3.237499952316284,,30.55993633390223,,0.8284839973425767,3.4312500953674316,,31.58117001971359,,367158400,131160000,,49365000,
2000-01-27,0.8284839391708374,3.346874952316284,,30.4443302154541,,0.8510792185174471,3.387500047683716,,31.1958041891267,,0.8058887101035574,3.231250047683716,,29.981884693194036,,0.8195397994993034,3.2593750953674316,,30.79598149800602,,340144000,135680000,,63654800,
2000-01-28,0.7654060125350952,3.0843749046325684,,30.29017448425293,,0.8350737561843121,3.3218750953674316,,30.906768366884034,,0.7578748225225915,3.0,,29.98187754293738,,0.8148328565592206,3.25,,30.251637366588486,,423348800,275558000,,58225400,
2000-01-31,0.7814104557037354,3.2281250953674316,,30.174560546875,,0.7823518856732572,3.237499952316284,,30.27090333278456,,0.7117427776243166,2.921875,,29.2496698021432,,0.7606988958156172,3.018749952316284,,30.097486318147347,,701680000,213958000,,73194200,
2000-02-01,0.7550498247146606,3.371875047683716,,31.735309600830078,,0.790825531172761,3.53125,,31.83165237436022,,0.7531670648040584,3.21875,,30.116751005523625,,0.7832934859436882,3.375,,30.367242216702003,,318035200,268092000,,70196600,
2000-02-02,0.7442227602005005,3.471874952316284,,31.080190658569336,,0.7691715106590451,3.612499952316284,,32.0436187632987,,0.7305716225773955,3.387500047683716,,30.9838478480964,,0.758816132319554,3.3968749046325684,,31.581173273028607,,464195200,280518000,,49915600,
2000-02-03,0.7781158685684204,4.209374904632568,,31.947265625,,0.7851771991139376,4.296875,,32.120682627789506,,0.7550498710956572,3.8687500953674316,,30.868226496531964,,0.7555205862418893,4.056250095367432,,31.46555172836248,,475193600,875000000,,49186000,
2000-02-04,0.8134207129478455,3.9281249046325684,,32.8528938293457,,0.828483896541653,4.137499809265137,,33.29607069625183,,0.7804692006520743,3.893749952316284,,32.10623715140603,,0.7828227256724105,4.137499809265137,,32.178494249271154,,425320000,220460000,,55365400,
2000-02-07,0.8590812087059021,3.75,,32.872154235839844,,0.8604933541809855,3.84375,,32.94922845444674,,0.79788693085618,3.65625,,32.13994915907436,,0.8134208830374599,3.809375047683716,,32.929959899795016,,441067200,202580000,,40005800,
2000-02-08,0.8652009963989258,4.15625,,33.89339065551758,,0.8746148950108742,4.199999809265137,,33.91265921188797,,0.8378987194747284,3.671875,,32.814351498775686,,0.8586102818957885,3.700000047683716,,32.814351498775686,,408643200,389456000,,56229000,
2000-02-09,0.8482542634010315,4.012499809265137,,32.06289291381836,,0.882147162869447,4.186718940734863,,33.739258108230736,,0.8468422184744177,4.000781059265137,,32.02435578291233,,0.8595519300767286,4.027344226837158,,33.739258108230736,,299364800,191608000,,55090000,
2000-02-10,0.8548449277877808,3.809375047683716,,32.67949295043945,,0.8576691180285878,3.9937500953674316,,32.852910071049095,,0.8284840255773045,3.7750000953674316,,31.600453088868335,,0.8501378770139894,3.924999952316284,,32.029178748153285,,302982400,199592000,,54527800,
2000-02-11,0.8190691471099854,3.809375047683716,,30.810434341430664,,0.8595518013853682,3.956249952316284,,32.33265092240191,,0.8153035269383407,3.7750000953674316,,30.55994300532147,,0.8557861812137236,3.856250047683716,,32.33265092240191,,212251200,166180000,,115559000,
2000-02-14,0.8722615242004395,3.721874952316284,,30.714082717895508,,0.8727322392988055,3.7874999046325684,,31.369213716897043,,0.8181277292290803,3.6781249046325684,,30.540665688748042,,0.823305444473113,3.784374952316284,,31.2102481068452,,367539200,103394000,,81028600,
2000-02-15,0.8962687849998474,3.690624952316284,,30.38650131225586,,0.9033301139272212,3.809375047683716,,30.829677932536065,,0.8675544637490287,3.53125,,30.251621471301014,,0.8680251787873938,3.671875,,30.752603737704725,,485744000,128490000,,71027600,
2000-02-16,0.8595516681671143,3.534374952316284,,30.09749412536621,,0.8896789377201728,3.671875,,30.887505174751624,,0.8444884859044886,3.53125,,29.943345627925154,,0.8868539436996518,3.637500047683716,,30.59847674204964,,378246400,85204000,,65202600,
2000-02-17,0.8652009963989258,3.450000047683716,,30.714082717895508,,0.8699079457049,3.565624952316284,,30.73335127668967,,0.8520205729791547,3.4000000953674316,,29.948157505827538,,0.867554471051913,3.5625,,30.367248659600577,,289497600,122592000,,80343400,
2000-02-18,0.8378987908363342,3.237499952316284,,29.307483673095703,,0.8689665896278125,3.450000047683716,,30.848968678912705,,0.8350737461518901,3.1937499046325684,,29.249677985377566,,0.8633182097561258,3.421875,,30.829700116339993,,233441600,174528000,,79063000,
2000-02-22,0.8571983575820923,3.1781249046325684,,28.922119140625,,0.880735018028231,3.325000047683716,,29.94335319422468,,0.8035352262900596,3.153125047683716,,28.61382206784019,,0.8294254119986818,3.246875047683716,,29.326759048655063,,422296000,113716000,,66296200,
2000-02-23,0.875556468963623,3.5218749046325684,,29.056978225708008,,0.8962689398159304,3.5875000953674316,,29.519423502509728,,0.8360151922070378,3.234375,,28.3825788637055,,0.8528439867857041,3.2437500953674316,,28.82575558730715,,473099200,168824000,,75847200,
2000-02-24,0.8676717281341553,3.421875,,29.21114158630371,,0.8972102285189305,3.5687499046325684,,29.55797572123344,,0.8416642945005687,3.28125,,28.363324812031045,,0.8835590899672174,3.528125047683716,,29.0569930818905,,376432000,117386000,,69733200,
2000-02-25,0.8313079476356506,3.456249952316284,,28.151369094848633,,0.8812054954393613,3.46875,,29.19668858382573,,0.8294251882687198,3.2593750953674316,,27.900877788734306,,0.8647301694147276,3.371875047683716,,29.19187144332353,,249144000,97410000,,65301400,
2000-02-28,0.8529621362686157,3.2874999046325684,,28.228437423706055,,0.8661425633006249,3.359375,,28.40185444542165,,0.8162450959212416,3.206249952316284,,27.168666735444052,,0.8294255229532508,3.328125,,27.823797706369653,,328328000,101154000,,76131800,
2000-02-29,0.8633180856704712,3.4437499046325684,,27.55404281616211,,0.8830883174077077,3.4484379291534424,,28.286248149738444,,0.8477833840382805,3.293750047683716,,27.39989432488288,,0.8553153270676732,3.299999952316284,,28.286248149738444,,368961600,142970000,,58437400,
2000-03-01,0.98147052526474,3.293750047683716,,27.99721908569336,,0.9946509499974728,3.424999952316284,,29.00881853648407,,0.8925032616707553,3.25,,27.4191622566701,,0.8929739767599728,3.3812499046325684,,27.63111642731196,,1077003200,111534000,,106889800,
2000-03-02,0.9188640713691711,3.128124952316284,,28.787229537963867,,0.96358310905473,3.25,,29.403823477197363,,0.9089785521301311,3.109375,,28.093561356326184,,0.9565225841393564,3.246875047683716,,28.305515522937696,,311259200,159602000,,106932600,
2000-03-03,0.9640535712242126,3.125,,29.635046005249023,,0.965819179827669,3.237499952316284,,30.48286266599737,,0.9038007446706451,3.1031250953674316,,28.941377828273104,,0.9405169164733085,3.1624999046325684,,29.211137674874852,,323366400,121190000,,101435200,
2000-03-06,0.9466373324394226,3.1968750953674316,,27.939409255981445,,0.9725274730122692,3.362499952316284,,30.020413531599374,,0.9414587613079574,3.140625,,27.78526079112086,,0.9489908078901356,3.143749952316284,,29.596505253232756,,210560000,153316000,,93609400,
2000-03-07,0.9254537224769592,3.174999952316284,,28.63308334350586,,0.9598173244296528,3.2906250953674316,,30.05895694203845,,0.9122733005754312,3.106250047683716,,28.344054911370872,,0.9522852812681214,3.2437500953674316,,29.635048574907138,,273011200,83576000,,135061000,
2000-03-08,0.9188640713691711,3.1812500953674316,,29.461626052856445,,0.9334566407380123,3.237499952316284,,29.65431163855204,,0.8929739381134089,3.028125047683716,,28.055021277278605,,0.925453881215699,3.1624999046325684,,28.922106412908782,,271230400,118814000,,94290000,
2000-03-09,0.920746922492981,3.440624952316284,,30.829710006713867,,0.9414584858749899,3.450000047683716,,30.829710006713867,,0.890620454475699,3.109375,,29.288224506378175,,0.9103906882880288,3.1500000953674316,,29.384567350149155,,276718400,166250000,,88198800,
2000-03-10,0.9471076726913452,3.34375,,31.137990951538086,,0.9635829999107715,3.426563024520874,,31.600436361709445,,0.9113319236901655,3.25,,30.675545541366727,,0.9165104927714898,3.362499952316284,,30.694814100123867,,248606400,74270000,,85589000,
2000-03-13,0.9136854410171509,3.265625,,30.213109970092773,,0.9527559915402357,3.331249952316284,,30.906778311242864,,0.9000343041950877,3.1500000953674316,,30.0589614498372,,0.9198053391840714,3.200000047683716,,30.097498579901092,,303956800,112686000,,61831800,
2000-03-14,0.860493004322052,3.28125,,29.32672882080078,,0.935809913004388,3.346874952316284,,30.598452935237606,,0.85861014445414,3.168750047683716,,29.32672882080078,,0.9129792817989297,3.3031249046325684,,30.40576746335324,,428579200,96106000,,73489200,
2000-03-15,0.875556468963623,3.1875,,29.4038143157959,,0.9056837450027367,3.2562499046325684,,29.78918540774604,,0.8595518532187199,3.0999999046325684,,28.883563341663205,,0.8708495188842208,3.237499952316284,,29.153323106028303,,443609600,121654000,,53208000,
2000-03-16,0.9155681133270264,3.3125,,29.4038143157959,,0.9188638218244913,3.3187499046325684,,29.80845396234355,,0.8623757160549352,3.0,,28.748683459480656,,0.8835588939866332,3.112499952316284,,29.577231307173463,,378100800,194062000,,77300800,
2000-03-17,0.941459059715271,3.2406249046325684,,30.63701057434082,,0.941459059715271,3.3187499046325684,,30.67554769456012,,0.9009763328179126,3.2249999046325684,,29.134062885788254,,0.9047428600962723,3.3031249046325684,,29.36528560710403,,305043200,105970000,,81161600,
2000-03-20,0.9263952970504761,3.2093749046325684,,30.020418167114258,,0.9508732847217777,3.2249999046325684,,30.752623488263385,,0.9216882469933486,3.1187500953674316,,29.750658311954055,,0.9301617214536829,3.174999952316284,,30.444326510937437,,204489600,116270000,,47773000,
2000-03-21,1.0163050889968872,3.6187500953674316,,31.677513122558594,,1.0299561314745806,3.6500000953674316,,31.79312448431976,,0.9160401368590461,3.112499952316284,,29.750657093205884,,0.923100663742527,3.2562499046325684,,29.827731334379994,,524328000,341658000,,81648800,
2000-03-22,1.0859724283218384,3.534374952316284,,31.83165740966797,,1.0873853779746891,3.700000047683716,,32.56386260432135,,0.9908852708747097,3.4625000953674316,,31.176526446030735,,1.0000647676408112,3.543750047683716,,31.696777505389715,,567996800,231328000,,93975800,
2000-03-23,1.0643196105957031,3.3843750953674316,,34.4907112121582,,1.1325752163493314,3.546875,,34.79900807215515,,1.0544340898856828,3.375,,32.87215269717424,,1.0694972760061383,3.4749999046325684,,32.92995835842367,,562564800,108842000,,148224000,
2000-03-24,1.0445481538772583,3.6343750953674316,,34.43291091918945,,1.0840894165268933,3.762500047683716,,35.454144427145266,,1.0205407863108984,3.565624952316284,,33.77777998955742,,1.0727917548920058,3.731250047683716,,34.72193927049771,,446913600,194920000,,112196800,
2000-03-27,1.0511393547058105,3.65625,,32.08216094970703,,1.0902099242651753,3.7562499046325684,,33.373154813749295,,1.0308975948686963,3.5875000953674316,,32.04362381943711,,1.03654688136097,3.612499952316284,,33.22382343395336,,279182400,94972000,,111434000,
2000-03-28,1.0478441715240479,3.5062499046325684,,32.15924072265625,,1.0694971662494759,3.637500047683716,,33.12266914454529,,1.032780081921499,3.473438024520874,,31.56191510108504,,1.0337215121026628,3.6187500953674316,,31.94728646984066,,202966400,103952000,,81114400,
2000-03-29,1.0238368511199951,3.3125,,33.04557800292969,,1.0501977020584827,3.4937500953674316,,33.58509764379385,,1.0079494869208427,3.25,,32.40971556905407,,1.049727087501628,3.4749999046325684,,32.42898412765636,,239836800,117730000,,64363800,
2000-03-30,0.9471076726913452,3.325000047683716,,31.87019920349121,,1.0370170562993104,3.3687500953674316,,33.48875829242305,,0.9447540976137034,3.200000047683716,,31.600439355335904,,1.005948457453414,3.2249999046325684,,32.737284429704694,,414400000,100680000,,64178400,
2000-03-31,1.0228949785232544,3.3499999046325684,,32.75654983520508,,1.0337210181994043,3.356250047683716,,33.373143714456,,0.9489901300878372,3.1500000953674316,,32.101418838500976,,0.9598170747915006,3.3375000953674316,,32.679475600298716,,404633600,102310000,,64281400,
2000-04-03,1.0040656328201294,3.1781249046325684,,28.016489028930664,,1.0506682310574296,3.284374952316284,,29.750659601560486,,0.9748805969170542,3.0999999046325684,,27.746729162077138,,1.0205409606208937,3.2718749046325684,,29.114797058262887,,328563200,97308000,,260118200,
2000-04-04,0.9588761329650879,3.1968750953674316,,27.303544998168945,,1.0017123136828836,3.2718749046325684,,28.3633156226568,,0.879322866779668,2.7874999046325684,,26.185968703254478,,0.9988881236103939,3.143749952316284,,28.22843572499471,,660329600,286360000,,181244400,
2000-04-05,0.9819419980049133,3.109375,,26.629152297973633,,1.0007708017931913,3.246875047683716,,27.284283396476603,,0.9339273516968026,3.0250000953674316,,26.47500380420823,,0.9525207476723659,3.0875000953674316,,27.2072091495939,,457665600,98000000,,82887600,
2000-04-06,0.9428713917732239,3.2125000953674316,,26.51353645324707,,1.0130098436930868,3.2750000953674316,,27.130130324252814,,0.9282780187575359,3.09375,,26.287130891237148,,0.9838248071587666,3.171875,,27.091593207314958,,259627200,120654000,,66421400,
2000-04-07,0.9922974705696106,3.378124952316284,,27.457693099975586,,0.993238800185078,3.4312500953674316,,27.55403588278252,,0.9452249562766406,3.206249952316284,,26.205236923485472,,0.9584053809490641,3.2562499046325684,,26.821830733449836,,242435200,121046000,,82613600,
2000-04-10,0.941459059715271,3.168750047683716,,26.53281593322754,,0.999830076099497,3.421875,,27.32282715564027,,0.9395762988696728,3.1624999046325684,,26.51354736682723,,0.9918273117788623,3.362499952316284,,27.32282715564027,,212262400,90472000,,60685400,
2000-04-11,0.8995639085769653,3.168750047683716,,25.858409881591797,,0.9405172330239697,3.299999952316284,,26.532809543183234,,0.8892076724199748,3.0625,,25.74279851103326,,0.930161901895045,3.125,,26.243781116786902,,541822400,94132000,,71961800,
2000-04-12,0.8228345513343811,2.8187499046325684,,24.4710750579834,,0.8962687053154278,3.21875,,25.35742895772138,,0.7898839485057847,2.8125,,24.278389427605575,,0.8962687053154278,3.200000047683716,,25.318891831645814,,941136000,173910000,,153003800,
2000-04-13,0.8571983575820923,2.4000000953674316,,24.43252944946289,,0.9038009633660065,2.9375,,25.35742015417442,,0.8171863666672493,2.3968749046325684,,24.355455224070262,,0.8397816471759939,2.893749952316284,,24.93351191451497,,529827200,213580000,,94316200,
2000-04-14,0.8426059484481812,2.34375,,22.85250473022461,,0.8887369904620105,2.6187500953674316,,24.509600351471924,,0.8209520450196286,2.0406250953674316,,22.582744977928535,,0.8233055705926566,2.393749952316284,,24.39398902905932,,667620800,401490000,,151217800,
2000-04-17,0.9329861402511597,2.3531250953674316,,23.392032623291016,,0.9334568554282674,2.5999999046325684,,23.430569744581444,,0.8214227717674707,2.231250047683716,,22.505678833611125,,0.8247185321973187,2.262500047683716,,22.891050046515424,,409561600,243618000,,119772200,
2000-04-18,0.9555814266204834,2.746875047683716,,24.83717155456543,,0.9555814266204834,2.8125,,25.26107983555879,,0.8990932893943501,2.356250047683716,,23.392029687542617,,0.9301620011816325,2.3812499046325684,,23.584715269812325,,390924800,214700000,,91794600,
2000-04-19,0.912273645401001,2.671875,,24.259117126464844,,0.9809999702561453,2.765625,,25.126202329555326,,0.9019174089549713,2.5843749046325684,,24.085700085846746,,0.9504028811121767,2.765625,,25.10693376948665,,520150400,107476000,,53715400,
2000-04-20,0.8953278660774231,2.6187500953674316,,24.336191177368164,,0.9395762110908434,2.684375047683716,,24.625219576149256,,0.8816767199366201,2.4937500953674316,,23.89301429923715,,0.9315742519875131,2.668750047683716,,24.239848377774464,,722120000,98506000,,52387400,
2000-04-24,0.9075667262077332,2.4906249046325684,,20.540281295776367,,0.9075667262077332,2.578125,,20.96418954015449,,0.8642598232916571,2.2437500953674316,,20.039298825147675,,0.8661425834621331,2.46875,,20.732966861402787,,443620800,133866000,,313645800,
2000-04-25,0.9664068818092346,2.621875047683716,,21.388103485107422,,0.9697025897793236,2.706249952316284,,21.426640608504012,,0.9193343896545276,2.512500047683716,,20.84858375755516,,0.9198051045202135,2.590625047683716,,21.195417868124473,,391641600,143008000,,159517400,
2000-04-26,0.9136854410171509,2.674999952316284,,20.96418571472168,,0.9640535534334179,2.871875047683716,,21.92761336705264,,0.9038007279917654,2.6226561069488525,,20.77150018425549,,0.9536973209531499,2.6656250953674316,,21.580779412213495,,366912000,240128000,,107091200,
2000-04-27,0.9546389579772949,2.643749952316284,,21.522987365722656,,0.9565226227980559,2.762500047683716,,21.561524496189485,,0.8780280411135737,2.424999952316284,,20.771513321619537,,0.882617739477292,2.465625047683716,,20.79078188685295,,326603200,225320000,,77669800,
2000-04-28,0.9343982338905334,2.7593750953674316,,21.503711700439453,,0.9602884750080275,2.78125,,21.88908287786668,,0.9136858599909062,2.65625,,21.041266287526774,,0.9574642843569664,2.700000047683716,,21.812008642381237,,249580800,136676000,,78082600,
2000-05-01,0.9362808465957642,2.996875047683716,,22.640560150146484,,0.9424007459472986,3.015625,,22.813977206615693,,0.9179227574796847,2.762500047683716,,22.10104041890895,,0.9405170811704711,2.799999952316284,,22.46714309367728,,226195200,171570000,,107811000,
2000-05-02,0.887795627117157,2.8062500953674316,,21.54225730895996,,0.9508735764528994,3.0,,22.659834163986506,,0.8849714364398713,2.793750047683716,,21.426645910164112,,0.9282783415369641,2.9593749046325684,,22.44787993286078,,236432000,148558000,,97716200,
2000-05-03,0.8666130900382996,2.706249952316284,,21.754209518432617,,0.9132148874540019,2.828125,,21.831283777133883,,0.8407229567750835,2.6500000953674316,,21.21468970752375,,0.8957981282257282,2.762500047683716,,21.696403824406666,,489798400,108496000,,55354800,
2000-05-04,0.8336615562438965,2.753124952316284,,21.71565818786621,,0.868025161168127,2.825000047683716,,21.96614936483361,,0.8327201261862756,2.65625,,21.368824250526732,,0.867083731110506,2.7125000953674316,,21.677121083717378,,399515200,94504000,,43317200,
2000-05-05,0.8520204424858093,2.924999952316284,,21.927616119384766,,0.8642594339464319,2.9312500953674316,,22.13957022950184,,0.8338968099868177,2.706249952316284,,21.54224501008099,,0.8346028321628511,2.731250047683716,,21.657856342872122,,284076800,81242000,,36402200,
2000-05-08,0.8294254541397095,2.800781011581421,,21.522987365722656,,0.8562569708696357,2.9625000953674316,,22.00470149655799,,0.8284840238751514,2.7718749046325684,,21.48445023525583,,0.8442532824825075,2.840625047683716,,21.869821539924096,,184900800,79000000,,36187600,
2000-05-09,0.7941206693649292,2.8125,,20.906400680541992,,0.8378990987310726,2.887500047683716,,21.715680706885554,,0.7898843829044967,2.6500000953674316,,20.810057820262998,,0.8308377665481036,2.825000047683716,,21.638606418662356,,327140800,91036000,,60778400,
2000-05-10,0.747989296913147,2.6656250953674316,,20.40540313720703,,0.7908254757312722,2.768749952316284,,20.925654208693896,,0.743752157243676,2.450000047683716,,20.270523229784512,,0.783764146114557,2.726562976837158,,20.88711709228746,,535091200,174230000,,67740000,
2000-05-11,0.774350106716156,2.7437500953674316,,20.9256534576416,,0.7851770558980273,2.7874999046325684,,21.002727687688164,,0.7456357841227671,2.546875,,20.270522502245825,,0.7635232078136118,2.6968750953674316,,20.54028230740879,,499744000,111616000,,58390800,
2000-05-12,0.810596227645874,2.6875,,21.214677810668945,,0.8322492646902775,2.825000047683716,,21.503706118716206,,0.7890596374877132,2.65625,,21.041260825840588,,0.7983572375555495,2.734375,,21.09906648745004,,306913600,79392000,,37886000,
2000-05-15,0.7606989145278931,2.8031249046325684,,21.388103485107422,,0.8138912677732335,2.825000047683716,,21.407372046805715,,0.7541082509479705,2.543750047683716,,20.964195127744933,,0.8138912677732335,2.6812500953674316,,21.27249211491765,,678932800,82508000,,33899600,
2000-05-16,0.7960031032562256,2.953125,,21.426639556884766,,0.8214225194823633,2.9937500953674316,,21.773473650431463,,0.7738793961683788,2.799999952316284,,21.291759631616607,,0.7871770706978626,2.856250047683716,,21.44590811763736,,440451200,128644000,,48410600,
2000-05-17,0.763523280620575,3.049999952316284,,20.867849349975586,,0.7809399909118435,3.1187500953674316,,21.311026205976912,,0.7559912355844369,2.8499999046325684,,20.73296943727953,,0.7804692758065839,2.859375,,21.233951970150596,,398092800,139972000,,53242000,
2000-05-18,0.7588163018226624,2.768749952316284,,20.40540313720703,,0.7903548181171826,3.043750047683716,,20.98345988330355,,0.7578748715855722,2.7562499046325684,,20.309060346190947,,0.7757622974869519,3.018749952316284,,20.98345988330355,,373777600,94540000,,53640400,
2000-05-19,0.7079774737358093,2.6312499046325684,,20.058570861816406,,0.7475187539683772,2.7874999046325684,,20.32833070049597,,0.7032696182145485,2.612499952316284,,19.885153822665256,,0.7475187539683772,2.731250047683716,,20.15491366134482,,740667200,92218000,,66578000,
2000-05-22,0.677379310131073,2.59375,,19.788803100585938,,0.7060944864185542,2.65625,,20.116368487840038,,0.6477235585059442,2.34375,,19.249283639226242,,0.7060944864185542,2.6500000953674316,,20.0778313834572,,755507200,165456000,,69955000,
2000-05-23,0.6463117003440857,2.3343749046325684,,19.480510711669922,,0.7032696995170152,2.59375,,20.2127158620591,,0.644899604977017,2.325000047683716,,19.441973598491547,,0.6816166990466725,2.5250000953674316,,19.692464834151,,517585600,116744000,,57963200,
2000-05-24,0.6604333519935608,2.4281249046325684,,20.212722778320312,,0.6759672520928061,2.487499952316284,,20.521019789238448,,0.6251283616714792,2.0218749046325684,,19.42271168784259,,0.6491357369899352,2.3218750953674316,,19.461248814207355,,678462400,233332000,,85482400,
2000-05-25,0.6572555899620056,2.2750000953674316,,18.960262298583984,,0.697856344770185,2.5,,19.962227379403465,,0.6477235352625313,2.2750000953674316,,18.844650943104817,,0.6665531921762036,2.4749999046325684,,19.90442170166388,,406750400,98390000,,94348800,
2000-05-26,0.6505478024482727,2.325000047683716,,18.94098663330078,,0.6769086515283909,2.387500047683716,,19.307089121635183,,0.6420752326421915,2.200000047683716,,18.613421249001583,,0.6627867968236587,2.3125,,19.13367215347678,,181148800,72420000,,55822000,
2000-05-30,0.6594921350479126,2.5875000953674316,,19.538318634033203,,0.6637284211904598,2.59375,,19.769541339761407,,0.6157145637156944,2.3656249046325684,,19.114410340198162,,0.6599627999886328,2.3656249046325684,,19.24929025187295,,713059200,112264000,,68536400,
2000-05-31,0.6326603889465332,2.4156250953674316,,19.2878360748291,,0.6872648981082345,2.612499952316284,,19.639487431837722,,0.6312482939542482,2.40625,,19.133687534770527,,0.6543142384185785,2.5374999046325684,,19.6202188643304,,433507200,137640000,,54968200,
2000-06-01,0.6712602972984314,2.5093750953674316,,19.90442657470703,,0.6745551521626556,2.5562500953674316,,20.347603545876694,,0.6053581720808104,2.3187499046325684,,19.67320380714025,,0.6157144070810959,2.4437499046325684,,19.846620882815333,,903840000,152444000,,94507200,
2000-06-02,0.697150468826294,2.893749952316284,,20.443946838378906,,0.7512842668594322,2.90625,,20.57882678924474,,0.6703189022325525,2.612499952316284,,20.039306985781398,,0.7060946092737671,2.6187500953674316,,20.34760401633188,,792848000,166450000,,80463200,
