Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
0,2001-01-02,0.22406725585460663,0.22971563670022774,0.21936025505680967,0.22406725585460663,452312000
1,2001-01-03,0.2466624230146408,0.2513694220785858,0.21747738971236247,0.21841879455308344,817073600
2,2001-01-04,0.2570187449455261,0.2786717425806663,0.2532522946644486,0.2732587194288982,739396000
3,2001-01-05,0.2466624230146408,0.26172565465597036,0.24195459434192224,0.25513501630180985,412356000
4,2001-01-08,0.24948668479919434,0.2558411378935742,0.24007185433030867,0.2551350903430506,373699200
5,2001-01-09,0.2589014768600464,0.26572661892904315,0.2494866477878506,0.2532522425452397,588929600
6,2001-01-10,0.24948668479919434,0.256076470317304,0.2419546645581498,0.25136949502703543,580781600
7,2001-01-11,0.27114057540893555,0.2786717412993327,0.24477972244592122,0.24477972244592122,803734400
8,2001-01-12,0.2589014768600464,0.27114052085503154,0.2570186920511835,0.2692568561579507,423376800
9,2001-01-16,0.25796017050743103,0.27490619392161325,0.2560765052737733,0.2626671464402391,306118400
10,2001-01-17,0.253252238035202,0.2645498768547303,0.2485452635270372,0.2645498768547303,840873600
11,2001-01-18,0.2814958989620209,0.28243727879263797,0.26549126027735687,0.2683154751881979,1227010400
12,2001-01-19,0.2937350273132324,0.2946764326346073,0.28149600394517976,0.29279362199185754,776664000
13,2001-01-22,0.2899693250656128,0.2956177046477354,0.2777303061759023,0.2871451352745515,519327200
14,2001-01-23,0.3087981641292572,0.31538880419696946,0.2871451683921296,0.29091076359440005,879530400
15,2001-01-24,0.3087981641292572,0.31162320899469903,0.2946763587966705,0.3106818290488812,717091200
16,2001-01-25,0.3003254532814026,0.309740279061481,0.2975012644858212,0.309740279061481,489708800
17,2001-01-26,0.29467639327049255,0.29844281852238164,0.2871452019848871,0.2937349880748746,482820800
18,2001-01-29,0.3266863524913788,0.3276277573115727,0.2946762757561352,0.2946762757561352,855528800
19,2001-01-30,0.32762786746025085,0.3313934377276948,0.31444744135649194,0.32480365205016637,692423200
20,2001-01-31,0.32574498653411865,0.3389254097790982,0.3229207968762569,0.3238622018087649,730704800
21,2001-02-01,0.3182128667831421,0.3238621246409756,0.30879804037183667,0.3116230841050818,369695200
22,2001-02-02,0.3106818199157715,0.3304520300404124,0.3087981550515216,0.31821298495925243,427341600
23,2001-02-05,0.3040911853313446,0.30974042024576826,0.2975014000913812,0.30879816042293784,286115200
24,2001-02-06,0.3182128667831421,0.3222138179382334,0.30126687812523656,0.30362035218624245,462711200
25,2001-02-07,0.3125646412372589,0.31444745157181464,0.29844280953803515,0.31115254605617637,393887200
26,2001-02-08,0.3125646412372589,0.3172716419339797,0.3040912154020338,0.30974045087509383,604128000
27,2001-02-09,0.28808653354644775,0.31350597571115735,0.28149589439225237,0.3087981213272945,590083200
28,2001-02-12,0.29656001925468445,0.3012670198706412,0.28337959294889215,0.28714518841372394,274120000
29,2001-02-13,0.28808653354644775,0.3078567415119597,0.28620372363645236,0.3003255521513037,237070400
30,2001-02-14,0.2937350273132324,0.29561781281630956,0.27867178798105513,0.28902802584603066,309120000
31,2001-02-15,0.3022083640098572,0.30974040879417947,0.2965599840529083,0.2965599840529083,311416000
32,2001-02-16,0.2862037122249603,0.2937349012853333,0.2824372629462708,0.2862037122249603,263911200
33,2001-02-20,0.27584755420684814,0.292793576403589,0.2739647689969227,0.28902798084406933,314893600
34,2001-02-21,0.28432098031044006,0.3003255959285521,0.2749061500585526,0.2749061500585526,390258400
35,2001-02-22,0.283379465341568,0.291852032467445,0.2711404496981964,0.2871450591107323,431961600
36,2001-02-23,0.283379465341568,0.28432087006877327,0.27490604346736064,0.2805544215512787,293865600
37,2001-02-26,0.2937350273132324,0.29656007288655417,0.27961319330243,0.2871452403429535,206438400
38,2001-02-27,0.29185211658477783,0.2927935215833139,0.2814959074109602,0.29044002165680566,348516000
39,2001-02-28,0.27490609884262085,0.2927934961730291,0.2730232890089496,0.2918520912561935,508233600
40,2001-03-01,0.2824372351169586,0.2824372351169586,0.25890143572858293,0.2683154336962932,330461600
41,2001-03-02,0.2899693250656128,0.3078567486771094,0.27490611638484097,0.27584749622208576,406201600
42,2001-03-05,0.3069153428077698,0.3087981276164482,0.28996932422245614,0.29185210903113457,324172800
43,2001-03-06,0.3238622546195984,0.33233482497476935,0.3116232091716957,0.31209392428453836,731802400
44,2001-03-07,0.3200957775115967,0.3257450120177875,0.3125645877416776,0.32103718251775265,419540800
45,2001-03-08,0.3135060667991638,0.3182130426624208,0.30785683095860195,0.3116232563421249,204859200
46,2001-03-09,0.3050326108932495,0.3116232518676995,0.3012670403125798,0.31068187179236695,299135200
47,2001-03-12,0.2805546522140503,0.29938432089800737,0.2730234584838229,0.29656012953409144,391020000
48,2001-03-13,0.29467639327049255,0.29467639327049255,0.2739647750561566,0.28432101153770234,443329600
49,2001-03-14,0.30785679817199707,0.3087981781605898,0.27773035082728764,0.27867173081588037,477775200
50,2001-03-15,0.29656001925468445,0.3219786119664289,0.29656001925468445,0.3144474461764335,529317600
51,2001-03-16,0.2956176996231079,0.30597393352263996,0.2843209406508742,0.28620372543302547,470316000
52,2001-03-19,0.30974045395851135,0.3106818591351608,0.29373498215633853,0.2975014324720058,356008800
53,2001-03-20,0.29656001925468445,0.3153888261878904,0.29656001925468445,0.3120939458684551,499206400
54,2001-03-21,0.3031497597694397,0.31444739922578124,0.2918521203130981,0.2979720699208438,371375200
55,2001-03-22,0.32574498653411865,0.3276277963991346,0.30409113956703726,0.30691532922489895,723301600
56,2001-03-23,0.3464566469192505,0.3549300718143143,0.33139341172407655,0.3323348167869017,944888000
57,2001-03-26,0.3280799984931946,0.3577542835115989,0.3182880980963989,0.3484153747791161,734451200
58,2001-03-27,0.34449878334999084,0.347209945568667,0.3298868548573425,0.3304900057414944,543821600
59,2001-03-28,0.33395451307296753,0.3389255311083957,0.32386231774570057,0.33259893171951466,584662400
60,2001-03-29,0.3393767476081848,0.3532353647719168,0.3238622310215969,0.32792894885329504,613065600
61,2001-03-30,0.3324478566646576,0.34223890133155904,0.3214513650735627,0.3396787281539571,400349600
62,2001-04-02,0.3252177834510803,0.34133545069936555,0.32235563267515166,0.33274897323191527,340911200
63,2001-04-03,0.30488237738609314,0.32235559862523877,0.30322479379823986,0.3217533026125325,368687200
64,2001-04-04,0.2937350273132324,0.3050326453599102,0.282437384126882,0.29765161233293913,685484800
65,2001-04-05,0.31437239050865173,0.33892552785893554,0.3012670548690028,0.3103048168781397,446762400
66,2001-04-06,0.3101545572280884,0.31693246173640427,0.2997603624942163,0.3133178558682608,324889600
67,2001-04-09,0.30940133333206177,0.3214514046149326,0.30217043581363306,0.3116603587436458,266582400
68,2001-04-10,0.3319956958293915,0.3419377544975533,0.3130159025162278,0.314823620394949,457374400
69,2001-04-11,0.32838115096092224,0.34645667251957823,0.3205479573543541,0.3461555244414714,334096000
70,2001-04-12,0.33772003650665283,0.34675779666213397,0.3185900580509195,0.322656801238194,298933600
71,2001-04-16,0.322957843542099,0.3374187779606468,0.3142212343047637,0.3327488854392628,285224800
72,2001-04-17,0.3072924315929413,0.31949349030875246,0.29524150695603874,0.3193425014812365,685199200
73,2001-04-18,0.34329327940940857,0.36272523155892433,0.31753556013142314,0.3249166147979028,1100842400
74,2001-04-19,0.3874293863773346,0.38788066847200786,0.35549522636393016,0.38486838374425225,1873670400
75,2001-04-20,0.37718626856803894,0.38607389578988366,0.370558521621852,0.3755295392337624,693403200
76,2001-04-23,0.36528638005256653,0.3765840224005908,0.3615199294373542,0.3666419613801073,541525600
77,2001-04-24,0.36197197437286377,0.3728174510912631,0.35413878231090895,0.3664908538714579,377137600
78,2001-04-25,0.3723662793636322,0.37447514587093805,0.3550432103081427,0.3646832688505874,330780800
79,2001-04-26,0.37191399931907654,0.39315284062238093,0.37176301050841354,0.37914404044505373,799696800
80,2001-04-27,0.3946593701839447,0.39601495090674316,0.3728174054666612,0.37959613868941894,453012000
81,2001-04-30,0.3839648962020874,0.4085180231715848,0.3746251352737966,0.4021914013785139,494776800
82,2001-05-01,0.3905926048755646,0.399178225480903,0.3795961162009021,0.3827594393759409,427252000
83,2001-05-02,0.40053391456604004,0.40219147323005106,0.38803170782597696,0.39676831958308406,368524800
84,2001-05-03,0.37598082423210144,0.39541278171570937,0.3725163769167151,0.3911950493997553,301543200
85,2001-05-04,0.3878806531429291,0.3893872479612043,0.3609175357835675,0.3651352671966008,281052800
86,2001-05-07,0.37598082423210144,0.38803175016278973,0.3741731061525452,0.38592288400481267,276550400
87,2001-05-08,0.3701063394546509,0.3833618317275191,0.3607674311735345,0.3818561165695724,315436800
